Année, Population, Aieux, Aieules
19928.6276,,,1541
19928.6811,,,1542
19928.8172,,,1543
19928.8334,,,1544
19928.8526,,,1545
19929.0027,,,1546
19929.0059,,,1547
19929.0477,,,1548
19929.0664,,,1549
19929.1192,,,1550
19929.1416,,,1551
19929.1581,,,1552
19929.1947,,,1553
19929.2312,,,1554
19929.3096,,,1555
19929.3481,,,1556
19929.4764,,,1557
19929.6248,,,1558
19929.6695,,,1559
19929.7579,,,1560
19929.8015,,,1561
19929.8210,,,1562
19929.8475,,,1563
19929.8664,,,1564
19929.8861,,,1565
19929.9898,,,1566
19930.1732,,,1567
19930.2286,,,1568
19930.3477,,,1569
19930.3675,,,1570
19930.5439,,,1571
19930.5683,,,1572
19930.5916,,,1573
19930.6911,,,1574
19930.6942,,,1575
19930.7799,,,1576
19930.8599,,,1577
19930.8848,,,1578
19930.9616,,,1579
19930.9909,,,1580
19931.0208,,,1581
19931.0746,,,1582
19931.1378,,,1583
19931.2273,,,1584
19931.2347,,,1585
19931.2763,,,1586
19931.3284,,,1587
19931.4161,,,1588
19931.4648,,,1589
19931.4725,,,1590
19931.4930,,,1591
19931.5574,,,1592
19931.6326,,,1593
19931.7472,,,1594
19931.9424,,,1595
19931.9631,,,1596
19932.0675,,,1597
19932.1660,,,1598
19932.1910,,,1599
19932.2126,,,1600
19932.2149,,,1601
19932.2786,,,1602
19932.3389,,,1603
19932.3663,,,1604
19932.3879,,,1605
19932.3975,,,1606
19932.4124,,,1607
19932.4288,,,1608
19932.5965,,,1609
19932.6249,,,1610
19932.6707,,,1611
19932.6825,,,1612
19932.6930,,,1613
19932.7454,,,1614
19932.7688,,,1615
19932.7801,,,1616
19932.9688,,,1617
19933.0854,,,1618
19933.1055,,,1619
19933.1079,,,1620
19933.1411,,,1621
19933.1437,,,1622
19933.1972,,,1623
19933.2341,,,1624
19933.2881,,,1625
19933.3997,,,1626
19933.4159,,,1627
19933.5068,,,1628
19933.5301,,,1629
19933.6692,,,1630
19933.7768,,,1631
19933.8713,,,1632
19933.9566,,,1633
19933.9804,,,1634
19934.1220,,,1635
19934.1492,,,1636
19934.1922,,,1637
19934.3026,,,1638
19934.3216,,,1639
19934.3387,,,1640
19934.3697,,,1641
19934.4556,,,1642
19934.4841,,,1643
19934.5221,,,1644
19934.5366,,,1645
19934.5507,,,1646
19934.5987,,,1647
19934.6047,,,1648
19934.7023,,,1649
19934.7505,,,1650
19934.8306,,,1651
19935.0314,,,1652
19935.0465,,,1653
19935.1332,,,1654
19935.1505,,,1655
19935.1702,,,1656
19935.3212,,,1657
19935.4051,,,1658
19935.5623,,,1659
19935.6754,,,1660
19935.7209,,,1661
19935.7289,,,1662
19935.7547,,,1663
19935.8526,,,1664
19935.8726,,,1665
19936.0285,,,1666
19936.0420,,,1667
19936.1206,,,1668
19936.1274,,,1669
19936.1450,,,1670
19936.1800,,,1671
19936.2218,,,1672
19936.2237,,,1673
19936.2249,,,1674
19936.2644,,,1675
19936.3399,,,1676
19936.3749,,,1677
19936.4368,,,1678
19936.5008,,,1679
19936.5041,,,1680
19936.6357,,,1681
19936.6613,,,1682
19936.7353,,,1683
19936.8502,,,1684
19936.8569,,,1685
19936.8687,,,1686
19936.9396,,,1687
19936.9400,,,1688
19936.9419,,,1689
19936.9956,,,1690
19937.0078,,,1691
19937.0123,,,1692
19937.0170,,,1693
19937.2088,,,1694
19937.3441,,,1695
19937.3630,,,1696
19937.4203,,,1697
19937.4235,,,1698
19937.4432,,,1699
19937.4499,,,1700
19937.4543,,,1701
19937.4746,,,1702
19937.5469,,,1703
19937.5616,,,1704
19937.5658,,,1705
19937.6390,,,1706
19937.6607,,,1707
19937.7224,,,1708
19937.7403,,,1709
19937.7735,,,1710
19937.9473,,,1711
19937.9708,,,1712
19938.1720,,,1713
19938.1990,,,1714
19938.2348,,,1715
19938.4452,,,1716
19938.4852,,,1717
19938.5542,,,1718
19938.5601,,,1719
19938.5636,,,1720
19938.7216,,,1721
19938.7642,,,1722
19938.7652,,,1723
19938.7836,,,1724
19938.8217,,,1725
19938.9081,,,1726
19938.9211,,,1727
19938.9350,,,1728
19939.0053,,,1729
19939.0264,,,1730
19939.0316,,,1731
19939.0532,,,1732
19939.1182,,,1733
19939.1187,,,1734
19939.1919,,,1735
19939.3003,,,1736
19939.3189,,,1737
19939.4429,,,1738
19939.4640,,,1739
19939.4742,,,1740
19939.5173,,,1741
19939.5608,,,1742
19939.6503,,,1743
19939.7508,,,1744
19939.7530,,,1745
19939.8384,,,1746
19939.8971,,,1747
19939.9394,,,1748
19939.9733,,,1749
19940.0330,,,1750
19940.0394,,,1751
19940.0710,,,1752
19940.0725,,,1753
19940.0900,,,1754
19940.1271,,,1755
19940.1493,,,1756
19940.1686,,,1757
19940.2243,,,1758
19940.2481,,,1759
19940.3167,,,1760
19940.3633,,,1761
19940.3671,,,1762
19940.3766,,,1763
19940.4005,,,1764
19940.4357,,,1765
19940.5050,,,1766
19940.5309,,,1767
19940.5567,,,1768
19940.6397,,,1769
19940.6491,,,1770
19940.6629,,,1771
19940.7091,,,1772
19940.8629,,,1773
19940.8887,,,1774
19940.9179,,,1775
19940.9247,,,1776
19940.9896,,,1777
19941.0255,,,1778
19941.0359,,,1779
19941.0388,,,1780
19941.0821,,,1781
19941.1483,,,1782
19941.1502,,,1783
19941.2064,,,1784
19941.3766,,,1785
19941.4314,,,1786
19941.4339,,,1787
19941.4514,,,1788
19941.4636,,,1789
19941.4702,,,1790
19941.4756,,,1791
19941.5378,,,1792
19941.5425,,,1793
19941.6111,,,1794
19941.6244,,,1795
19941.6938,,,1796
19941.7177,,,1797
19941.7831,,,1798
19941.8020,,,1799
19941.8258,,,1800
19941.8331,,,1801
19941.8667,,,1802
19941.8831,,,1803
19941.9596,,,1804
19942.1391,,,1805
19942.1471,,,1806
19942.1714,,,1807
19942.1768,,,1808
19942.2285,,,1809
19942.2393,,,1810
19942.2748,,,1811
19942.2948,,,1812
19942.3343,,,1813
19942.3577,,,1814
19942.4241,,,1815
19942.4468,,,1816
19942.4602,,,1817
19942.5010,,,1818
19942.6019,,,1819
19942.7274,,,1820
19942.7472,,,1821
19942.7588,,,1822
19942.7724,,,1823
19942.7981,,,1824
19942.8104,,,1825
19942.8675,,,1826
19942.9006,,,1827
19942.9047,,,1828
19943.0755,,,1829
19943.0811,,,1830
19943.0948,,,1831
19943.1041,,,1832
19943.1125,,,1833
19943.1400,,,1834
19943.1518,,,1835
19943.1585,,,1836
19943.1998,,,1837
19943.2074,,,1838
19943.3469,,,1839
19943.3812,,,1840
19943.4312,,,1841
19943.4683,,,1842
19943.4862,,,1843
19943.5077,,,1844
19943.5242,,,1845
19943.5670,,,1846
19943.5843,,,1847
19943.5898,,,1848
19943.6159,,,1849
19943.6295,,,1850
19943.7147,,,1851
19943.7271,,,1852
19943.7375,,,1853
19943.8087,,,1854
19943.8225,,,1855
19943.8981,,,1856
19943.9243,,,1857
19944.0001,,,1858
19944.0130,,,1859
19944.0963,,,1860
19944.1105,,,1861
19944.1837,,,1862
19944.2648,,,1863
19944.3982,,,1864
19944.4008,,,1865
19944.4448,,,1866
19944.4510,,,1867
19944.4956,,,1868
19944.6169,,,1869
19944.6500,,,1870
19944.6579,,,1871
19944.6947,,,1872
19944.7573,,,1873
19944.8092,,,1874
19944.8350,,,1875
19944.8804,,,1876
19944.9060,,,1877
19945.0067,,,1878
19945.0518,,,1879
19945.0700,,,1880
19945.0716,,,1881
19945.0933,,,1882
19945.1575,,,1883
19945.1646,,,1884
19945.1672,,,1885
19945.2119,,,1886
19945.2459,,,1887
19945.2622,,,1888
19945.4193,,,1889
19945.4208,,,1890
19945.4726,,,1891
19945.4883,,,1892
19945.5331,,,1893
19945.5481,,,1894
19945.6007,,,1895
19945.6323,,,1896
19945.6608,,,1897
19945.6684,,,1898
19945.7186,,,1899
19945.7273,,,1900
19945.7293,,,1901
19945.8181,,,1902
19945.8437,,,1903
19945.8532,,,1904
19945.8767,,,1905
19945.8976,,,1906
19945.9693,,,1907
19946.0038,,,1908
19946.1397,,,1909
19946.1832,,,1910
19946.2076,,,1911
19946.2450,,,1912
19946.2669,,,1913
19946.2790,,,1914
19946.3739,,,1915
19946.4107,,,1916
19946.4226,,,1917
19946.4591,,,1918
19946.5435,,,1919
19946.5619,,,1920
19946.7023,,,1921
19946.7381,,,1922
19946.7466,,,1923
19946.9002,,,1924
19946.9256,,,1925
19946.9329,,,1926
19946.9338,,,1927
19946.9396,,,1928
19946.9444,,,1929
19946.9839,,,1930
19947.0595,,,1931
19947.0908,,,1932
19947.1057,,,1933
19947.1203,,,1934
19947.1675,,,1935
19947.2098,,,1936
19947.2518,,,1937
19947.2876,,,1938
19947.3181,,,1939
19947.3750,,,1940
19947.4132,,,1941
19947.4472,,,1942
19947.4997,,,1943
19947.5106,,,1944
19947.6057,,,1945
19947.6160,,,1946
19947.6641,,,1947
19947.6889,,,1948
19947.7134,,,1949
19947.7443,,,1950
19947.7473,,,1951
19947.7617,,,1952
19947.7694,,,1953
19947.8776,,,1954
19947.9084,,,1955
19948.0492,,,1956
19948.0574,,,1957
19948.0576,,,1958
19948.0747,,,1959
19948.1110,,,1960
19948.1276,,,1961
19948.1298,,,1962
19948.1333,,,1963
19948.1375,,,1964
19948.2004,,,1965
19948.3194,,,1966
19948.3541,,,1967
19948.3933,,,1968
19948.4423,,,1969
19948.5792,,,1970
19948.5949,,,1971
19948.6075,,,1972
19948.6870,,,1973
19948.7593,,,1974
19948.7685,,,1975
19948.7899,,,1976
19948.8301,,,1977
19948.9108,,,1978
19948.9276,,,1979
19949.0153,,,1980
19949.0163,,,1981
19949.0570,,,1982
19949.1281,,,1983
19949.1410,,,1984
19949.1629,,,1985
19949.1722,,,1986
19949.1729,,,1987
19949.2050,,,1988
19949.2385,,,1989
19949.2450,,,1990
19949.2617,,,1991
19949.2821,,,1992
19949.2887,,,1993
19949.3477,,,1994
19949.4491,,,1995
19949.5157,,,1996
19949.5458,,,1997
19949.5926,,,1998
19949.6144,,,1999
19949.6457,,,2000
19949.6712,,,2001
19949.7358,,,2002
19949.7484,,,2003
19949.8608,,,2004
19949.9588,,,2005
19949.9700,,,2006
19950.0021,,,2007
19950.0091,,,2008
19950.0111,,,2009
19950.0255,,,2010
19950.0331,,,2011
19950.0365,,,2012
19950.0457,,,2013
19950.0903,,,2014
19950.0936,,,2015
19950.1097,,,2016
19950.1611,,,2017
19950.1978,,,2018
19950.2221,,,2019
19950.2298,,,2020
19950.2509,,,2021
19950.2853,,,2022
19950.3528,,,2023
19950.4068,,,2024
19950.4340,,,2025
19950.4344,,,2026
19950.4436,,,2027
19950.4958,,,2028
19950.5495,,,2029
19950.5571,,,2030
19950.6171,,,2031
19950.6197,,,2032
19950.6311,,,2033
19950.6361,,,2034
19950.6489,,,2035
19950.6662,,,2036
19950.6978,,,2037
19950.7454,,,2038
19950.7658,,,2039
19950.7850,,,2040
19950.8180,,,2041
19950.8201,,,2042
19950.8320,,,2043
19950.8389,,,2044
19950.8514,,,2045
19951.0192,,,2046
19951.0263,,,2047
19951.0323,,,2048
19951.0338,,,2049
19951.0721,,,2050
19951.0739,,,2051
19951.1307,,,2052
19951.1529,,,2053
19951.2464,,,2054
19951.3801,,,2055
19951.4001,,,2056
19951.4180,,,2057
19951.5577,,,2058
19951.5697,,,2059
19951.6270,,,2060
19951.6413,,,2061
19951.6513,,,2062
19951.7275,,,2063
19951.7288,,,2064
19951.7806,,,2065
19951.7996,,,2066
19951.8221,,,2067
19951.8513,,,2068
19951.8567,,,2069
19951.9119,,,2070
19951.9505,,,2071
19952.0249,,,2072
19952.0737,,,2073
19952.1191,,,2074
19952.1403,,,2075
19952.1416,,,2076
19952.1667,,,2077
19952.1668,,,2078
19952.2142,,,2079
19952.3373,,,2080
19952.3776,,,2081
19952.3832,,,2082
19952.3882,,,2083
19952.4474,,,2084
19952.4695,,,2085
19952.4923,,,2086
19952.5820,,,2087
19952.6233,,,2088
19952.6512,,,2089
19952.6816,,,2090
19952.6965,,,2091
19952.7074,,,2092
19952.7092,,,2093
19952.7114,,,2094
19952.7358,,,2095
19952.7430,,,2096
19952.7979,,,2097
19952.8368,,,2098
19952.8623,,,2099
19952.8977,,,2100
19952.9823,,,2101
19952.9894,,,2102
19953.0023,,,2103
19953.0039,,,2104
19953.0835,,,2105
19953.1113,,,2106
19953.1306,,,2107
19953.1634,,,2108
19953.2040,,,2109
19953.2168,,,2110
19953.2404,,,2111
19953.2580,,,2112
19953.3273,,,2113
19953.3291,,,2114
19953.3406,,,2115
19953.4792,,,2116
19953.5156,,,2117
19953.5225,,,2118
19953.5423,,,2119
19953.5458,,,2120
19953.5501,,,2121
19953.5765,,,2122
19953.5878,,,2123
19953.5929,,,2124
19953.6024,,,2125
19953.6218,,,2126
19953.6518,,,2127
19953.6574,,,2128
19953.7158,,,2129
19953.7589,,,2130
19953.8516,,,2131
19953.8551,,,2132
19953.8583,,,2133
19953.8799,,,2134
19953.8886,,,2135
19953.9052,,,2136
19953.9393,,,2137
19953.9406,,,2138
19953.9890,,,2139
19954.1094,,,2140
19954.1115,,,2141
19954.2047,,,2142
19954.3007,,,2143
19954.3020,,,2144
19954.3303,,,2145
19954.3405,,,2146
19954.3756,,,2147
19954.4317,,,2148
19954.4354,,,2149
19954.4599,,,2150
19954.4831,,,2151
19954.5076,,,2152
19954.5396,,,2153
19954.5585,,,2154
19954.6084,,,2155
19954.6124,,,2156
19954.6570,,,2157
19954.6832,,,2158
19954.7477,,,2159
19954.7779,,,2160
19954.7828,,,2161
19954.8333,,,2162
19954.8567,,,2163
19954.8908,,,2164
19954.9018,,,2165
19954.9259,,,2166
19954.9381,,,2167
19954.9565,,,2168
19954.9998,,,2169
19955.0098,,,2170
19955.1130,,,2171
19955.1335,,,2172
19955.1490,,,2173
19955.1853,,,2174
19955.1920,,,2175
19955.1993,,,2176
19955.2159,,,2177
19955.3132,,,2178
19955.3268,,,2179
19955.5134,,,2180
19955.5501,,,2181
19955.6250,,,2182
19955.7080,,,2183
19955.7113,,,2184
19955.7503,,,2185
19955.7882,,,2186
19955.7973,,,2187
19955.8056,,,2188
19955.8238,,,2189
19955.8319,,,2190
19955.8654,,,2191
19955.8789,,,2192
19955.9135,,,2193
19955.9522,,,2194
19955.9869,,,2195
19956.0094,,,2196
19956.1031,,,2197
19956.1048,,,2198
19956.1093,,,2199
19956.1101,,,2200
19956.1188,,,2201
19956.2098,,,2202
19956.2140,,,2203
19956.2402,,,2204
19956.2526,,,2205
19956.2655,,,2206
19956.2740,,,2207
19956.2960,,,2208
19956.3440,,,2209
19956.3466,,,2210
19956.3587,,,2211
19956.4225,,,2212
19956.4311,,,2213
19956.4363,,,2214
19956.4383,,,2215
19956.4875,,,2216
19956.4893,,,2217
19956.5088,,,2218
19956.5121,,,2219
19956.5426,,,2220
19956.5463,,,2221
19956.5536,,,2222
19956.5973,,,2223
19956.7494,,,2224
19956.7561,,,2225
19956.8359,,,2226
19956.8776,,,2227
19956.9122,,,2228
19957.0013,,,2229
19957.0221,,,2230
19957.0518,,,2231
19957.0572,,,2232
19957.1193,,,2233
19957.1337,,,2234
19957.1529,,,2235
19957.1600,,,2236
19957.2024,,,2237
19957.2250,,,2238
19957.2702,,,2239
19957.2832,,,2240
19957.2871,,,2241
19957.3467,,,2242
19957.4074,,,2243
19957.4075,,,2244
19957.4350,,,2245
19957.4351,,,2246
19957.4862,,,2247
19957.5222,,,2248
19957.5520,,,2249
19957.6194,,,2250
19957.6234,,,2251
19957.6556,,,2252
19957.6852,,,2253
19957.7482,,,2254
19957.7527,,,2255
19957.7763,,,2256
19957.8004,,,2257
19957.8664,,,2258
19957.9310,,,2259
19957.9527,,,2260
19958.0019,,,2261
19958.0394,,,2262
19958.0433,,,2263
19958.0837,,,2264
19958.0947,,,2265
19958.1282,,,2266
19958.1316,,,2267
19958.1633,,,2268
19958.2023,,,2269
19958.2127,,,2270
19958.2174,,,2271
19958.2233,,,2272
19958.2238,,,2273
19958.2284,,,2274
19958.2543,,,2275
19958.2570,,,2276
19958.3814,,,2277
19958.3952,,,2278
19958.3999,,,2279
19958.4142,,,2280
19958.4862,,,2281
19958.5059,,,2282
19958.5198,,,2283
19958.5243,,,2284
19958.5451,,,2285
19958.5711,,,2286
19958.6807,,,2287
19958.6929,,,2288
19958.7306,,,2289
19958.7312,,,2290
19958.7357,,,2291
19958.7410,,,2292
19958.7575,,,2293
19958.8228,,,2294
19958.8610,,,2295
19958.8897,,,2296
19958.8967,,,2297
19958.9122,,,2298
19958.9998,,,2299
19959.0792,,,2300
19959.1236,,,2301
19959.1432,,,2302
19959.1585,,,2303
19959.1714,,,2304
19959.1831,,,2305
19959.2102,,,2306
19959.2223,,,2307
19959.2302,,,2308
19959.2422,,,2309
19959.2482,,,2310
19959.2584,,,2311
19959.2642,,,2312
19959.2783,,,2313
19959.2784,,,2314
19959.2879,,,2315
19959.3184,,,2316
19959.3256,,,2317
19959.3695,,,2318
19959.4285,,,2319
19959.4398,,,2320
19959.5933,,,2321
19959.7063,,,2322
19959.7222,,,2323
19959.7274,,,2324
19959.7527,,,2325
19959.7726,,,2326
19959.8417,,,2327
19959.8514,,,2328
19959.8728,,,2329
19959.8829,,,2330
19959.9352,,,2331
19959.9419,,,2332
19960.0000,,,2333
19960.0006,,,2334
19960.0876,,,2335
19960.0999,,,2336
19960.1127,,,2337
19960.1505,,,2338
19960.1648,,,2339
19960.1775,,,2340
19960.1837,,,2341
19960.1924,,,2342
19960.1964,,,2343
19960.2226,,,2344
19960.2251,,,2345
19960.2800,,,2346
19960.3478,,,2347
19960.3592,,,2348
19960.3688,,,2349
19960.4105,,,2350
19960.5012,,,2351
19960.5162,,,2352
19960.5332,,,2353
19960.5523,,,2354
19960.5835,,,2355
19960.6097,,,2356
19960.6195,,,2357
19960.6220,,,2358
19960.6275,,,2359
19960.6416,,,2360
19960.6443,,,2361
19960.6683,,,2362
19960.6698,,,2363
19960.7193,,,2364
19960.7528,,,2365
19960.7597,,,2366
19960.7608,,,2367
19960.7683,,,2368
19960.8533,,,2369
19960.8733,,,2370
19960.9783,,,2371
19960.9792,,,2372
19960.9819,,,2373
19961.0160,,,2374
19961.0211,,,2375
19961.0996,,,2376
19961.1050,,,2377
19961.1565,,,2378
19961.1971,,,2379
19961.2254,,,2380
19961.2504,,,2381
19961.2505,,,2382
19961.2534,,,2383
19961.2642,,,2384
19961.3863,,,2385
19961.4077,,,2386
19961.4201,,,2387
19961.4212,,,2388
19961.5173,,,2389
19961.5751,,,2390
19961.6154,,,2391
19961.6375,,,2392
19961.6483,,,2393
19961.6529,,,2394
19961.7031,,,2395
19961.7090,,,2396
19961.7404,,,2397
19961.7421,,,2398
19961.7840,,,2399
19961.7897,,,2400
19961.8475,,,2401
19961.8680,,,2402
19961.8750,,,2403
19961.9934,,,2404
19962.0025,,,2405
19962.0282,,,2406
19962.0330,,,2407
19962.0379,,,2408
19962.0537,,,2409
19962.0935,,,2410
19962.1232,,,2411
19962.1555,,,2412
19962.1683,,,2413
19962.1939,,,2414
19962.2234,,,2415
19962.2553,,,2416
19962.2639,,,2417
19962.2867,,,2418
19962.3011,,,2419
19962.3031,,,2420
19962.3038,,,2421
19962.3388,,,2422
19962.3814,,,2423
19962.3988,,,2424
19962.4083,,,2425
19962.4407,,,2426
19962.5158,,,2427
19962.5159,,,2428
19962.5225,,,2429
19962.5266,,,2430
19962.5447,,,2431
19962.5470,,,2432
19962.5637,,,2433
19962.5669,,,2434
19962.5754,,,2435
19962.5986,,,2436
19962.6918,,,2437
19962.7099,,,2438
19962.7386,,,2439
19962.8092,,,2440
19962.8255,,,2441
19962.8579,,,2442
19962.8905,,,2443
19962.9041,,,2444
19962.9118,,,2445
19962.9193,,,2446
19963.0122,,,2447
19963.0540,,,2448
19963.0586,,,2449
19963.1304,,,2450
19963.1930,,,2451
19963.2016,,,2452
19963.2080,,,2453
19963.2133,,,2454
19963.2380,,,2455
19963.2573,,,2456
19963.2762,,,2457
19963.2783,,,2458
19963.3472,,,2459
19963.3734,,,2460
19963.4147,,,2461
19963.4299,,,2462
19963.4302,,,2463
19963.4761,,,2464
19963.5128,,,2465
19963.5215,,,2466
19963.5339,,,2467
19963.5773,,,2468
19963.5793,,,2469
19963.6099,,,2470
19963.6388,,,2471
19963.7647,,,2472
19963.7823,,,2473
19963.8042,,,2474
19963.8220,,,2475
19963.8232,,,2476
19963.8421,,,2477
19963.8631,,,2478
19963.8934,,,2479
19963.8958,,,2480
19963.9211,,,2481
19963.9636,,,2482
19963.9737,,,2483
19963.9994,,,2484
19964.0044,,,2485
19964.0184,,,2486
19964.0201,,,2487
19964.0923,,,2488
19964.0949,,,2489
19964.0999,,,2490
19964.1517,,,2491
19964.1930,,,2492
19964.2766,,,2493
19964.3595,,,2494
19964.3656,,,2495
19964.3760,,,2496
19964.4215,,,2497
19964.4965,,,2498
19964.4999,,,2499
19964.5222,,,2500
19964.5224,,,2501
19964.6018,,,2502
19964.6258,,,2503
19964.6281,,,2504
19964.6342,,,2505
19964.6569,,,2506
19964.6949,,,2507
19964.7272,,,2508
19964.7518,,,2509
19964.7842,,,2510
19964.7846,,,2511
19964.7909,,,2512
19964.8414,,,2513
19964.8456,,,2514
19964.8708,,,2515
19964.8899,,,2516
19964.9485,,,2517
19964.9557,,,2518
19964.9662,,,2519
19964.9891,,,2520
19964.9908,,,2521
19965.0048,,,2522
19965.0136,,,2523
19965.0147,,,2524
19965.0870,,,2525
19965.1210,,,2526
19965.1669,,,2527
19965.1960,,,2528
19965.2815,,,2529
19965.3182,,,2530
19965.3674,,,2531
19965.3887,,,2532
19965.4051,,,2533
19965.4061,,,2534
19965.4287,,,2535
19965.4467,,,2536
19965.4629,,,2537
19965.4777,,,2538
19965.4989,,,2539
19965.5344,,,2540
19965.5825,,,2541
19965.5945,,,2542
19965.6269,,,2543
19965.6377,,,2544
19965.6655,,,2545
19965.6696,,,2546
19965.7716,,,2547
19965.7758,,,2548
19965.7958,,,2549
19965.8089,,,2550
19965.9633,,,2551
19965.9713,,,2552
19965.9770,,,2553
19965.9920,,,2554
19966.0148,,,2555
19966.0359,,,2556
19966.0407,,,2557
19966.0452,,,2558
19966.0631,,,2559
19966.0834,,,2560
19966.0979,,,2561
19966.1341,,,2562
19966.1446,,,2563
19966.1738,,,2564
19966.1914,,,2565
19966.1921,,,2566
19966.1984,,,2567
19966.2252,,,2568
19966.2553,,,2569
19966.2832,,,2570
19966.3171,,,2571
19966.3181,,,2572
19966.3717,,,2573
19966.3726,,,2574
19966.4296,,,2575
19966.4798,,,2576
19966.5831,,,2577
19966.6112,,,2578
19966.6571,,,2579
19966.7386,,,2580
19966.8431,,,2581
19966.8702,,,2582
19966.9259,,,2583
19966.9263,,,2584
19966.9611,,,2585
19966.9640,,,2586
19966.9819,,,2587
19966.9988,,,2588
19967.0258,,,2589
19967.0260,,,2590
19967.0331,,,2591
19967.0712,,,2592
19967.0842,,,2593
19967.1077,,,2594
19967.1251,,,2595
19967.1348,,,2596
19967.1379,,,2597
19967.2121,,,2598
19967.2200,,,2599
19967.2287,,,2600
19967.2556,,,2601
19967.3017,,,2602
19967.3462,,,2603
19967.3840,,,2604
19967.3911,,,2605
19967.4018,,,2606
19967.4135,,,2607
19967.4261,,,2608
19967.4328,,,2609
19967.4533,,,2610
19967.4750,,,2611
19967.4866,,,2612
19967.4959,,,2613
19967.5010,,,2614
19967.5038,,,2615
19967.5193,,,2616
19967.5215,,,2617
19967.6129,,,2618
19967.6259,,,2619
19967.6421,,,2620
19967.6747,,,2621
19967.7598,,,2622
19967.8041,,,2623
19967.8135,,,2624
19967.8332,,,2625
19967.8468,,,2626
19967.9389,,,2627
19967.9669,,,2628
19968.0705,,,2629
19968.0725,,,2630
19968.0798,,,2631
19968.0849,,,2632
19968.1182,,,2633
19968.1197,,,2634
19968.1491,,,2635
19968.2066,,,2636
19968.2129,,,2637
19968.2223,,,2638
19968.2427,,,2639
19968.2433,,,2640
19968.2498,,,2641
19968.2538,,,2642
19968.2595,,,2643
19968.2988,,,2644
19968.3003,,,2645
19968.3191,,,2646
19968.3226,,,2647
19968.3300,,,2648
19968.3303,,,2649
19968.3325,,,2650
19968.3360,,,2651
19968.3374,,,2652
19968.3453,,,2653
19968.3679,,,2654
19968.4225,,,2655
19968.4317,,,2656
19968.4494,,,2657
19968.4595,,,2658
19968.4761,,,2659
19968.4908,,,2660
19968.5180,,,2661
19968.5339,,,2662
19968.5418,,,2663
19968.5654,,,2664
19968.5851,,,2665
19968.5904,,,2666
19968.5941,,,2667
19968.6114,,,2668
19968.6238,,,2669
19968.6313,,,2670
19968.6989,,,2671
19968.7010,,,2672
19968.7172,,,2673
19968.7497,,,2674
19968.7668,,,2675
19968.7758,,,2676
19968.7778,,,2677
19968.9075,,,2678
19968.9316,,,2679
19968.9977,,,2680
19969.0080,,,2681
19969.0441,,,2682
19969.0495,,,2683
19969.0812,,,2684
19969.0999,,,2685
19969.1050,,,2686
19969.1456,,,2687
19969.1511,,,2688
19969.1530,,,2689
19969.2160,,,2690
19969.2676,,,2691
19969.2745,,,2692
19969.2844,,,2693
19969.2940,,,2694
19969.3074,,,2695
19969.3322,,,2696
19969.4363,,,2697
19969.4402,,,2698
19969.4412,,,2699
19969.4981,,,2700
19969.5006,,,2701
19969.5419,,,2702
19969.5455,,,2703
19969.5870,,,2704
19969.5966,,,2705
19969.6069,,,2706
19969.6093,,,2707
19969.6432,,,2708
19969.6619,,,2709
19969.6746,,,2710
19969.6803,,,2711
19969.7212,,,2712
19969.7469,,,2713
19969.7492,,,2714
19969.7724,,,2715
19969.7999,,,2716
19969.8083,,,2717
19969.8300,,,2718
19969.8461,,,2719
19969.8594,,,2720
19969.8842,,,2721
19969.9019,,,2722
19969.9692,,,2723
19969.9711,,,2724
19970.0058,,,2725
19970.0080,,,2726
19970.0422,,,2727
19970.0620,,,2728
19970.0648,,,2729
19970.1014,,,2730
19970.1081,,,2731
19970.1093,,,2732
19970.1124,,,2733
19970.1127,,,2734
19970.1144,,,2735
19970.1178,,,2736
19970.1837,,,2737
19970.2097,,,2738
19970.2324,,,2739
19970.2665,,,2740
19970.2713,,,2741
19970.2934,,,2742
19970.3006,,,2743
19970.3054,,,2744
19970.3355,,,2745
19970.3376,,,2746
19970.3456,,,2747
19970.3632,,,2748
19970.3769,,,2749
19970.3941,,,2750
19970.4094,,,2751
19970.4176,,,2752
19970.4319,,,2753
19970.4339,,,2754
19970.4448,,,2755
19970.4530,,,2756
19970.4533,,,2757
19970.4568,,,2758
19970.4995,,,2759
19970.5215,,,2760
19970.5591,,,2761
19970.5669,,,2762
19970.6007,,,2763
19970.6088,,,2764
19970.6192,,,2765
19970.6510,,,2766
19970.6585,,,2767
19970.6831,,,2768
19970.7212,,,2769
19970.7904,,,2770
19970.8184,,,2771
19970.8445,,,2772
19970.8752,,,2773
19970.8826,,,2774
19970.8911,,,2775
19970.8919,,,2776
19970.9057,,,2777
19970.9267,,,2778
19970.9443,,,2779
19971.0076,,,2780
19971.0513,,,2781
19971.0551,,,2782
19971.0586,,,2783
19971.0819,,,2784
19971.1165,,,2785
19971.1232,,,2786
19971.1246,,,2787
19971.1289,,,2788
19971.1333,,,2789
19971.1711,,,2790
19971.1804,,,2791
19971.1859,,,2792
19971.1862,,,2793
19971.1979,,,2794
19971.2495,,,2795
19971.2510,,,2796
19971.3280,,,2797
19971.3368,,,2798
19971.3488,,,2799
19971.3636,,,2800
19971.3793,,,2801
19971.3842,,,2802
19971.4094,,,2803
19971.4285,,,2804
19971.4338,,,2805
19971.4509,,,2806
19971.4510,,,2807
19971.4779,,,2808
19971.4920,,,2809
19971.5084,,,2810
19971.5214,,,2811
